Busname,Bustype,Starttime,Endtime,Seatavailable,Duration,Price,Rating,Route_name,Route_link
GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,03:00,32 Seats available,08h 30m,INR 600,3.9,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),19:30,03:30,23 Seats available,08h 00m,450,3.5,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,05:00,27 Seats available,09h 15m,475,"3.3
15",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:20,03:30,34 Seats available,07h 10m,475,"3.8
5",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),20:20,03:00,20 Seats available,06h 40m,540,3.5,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON A/C Seater/ Sleeper (2+1),20:25,03:30,15 Seats available,07h 05m,505,3.9,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,04:30,21 Seats available,08h 00m,475,"4.3
11",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,NON A/C Seater (2+1),20:40,03:00,18 Seats available,06h 20m,475,"4.1
4",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Island Travels (Under ASTC),NON AC Seater / Sleeper 2+1,20:40,03:00,38 Seats available,06h 20m,525,3.5,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,03:00,21 Seats available,06h 04m,INR 590,"4.4
4",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
Yatra Travels,A/C Seater / Sleeper (2+1),21:00,03:30,28 Seats available,06h 30m,525,3.9,North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
DESTINY TRAVELS,NON A/C Seater (2+1),18:30,01:30,34 Seats available,07h 00m,INR 498.75,"1.5
7",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
KIRAN TRAVELS,A/C Seater (2+1),21:20,04:30,24 Seats available,07h 10m,578,"2.8
11",North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon
